step,bee,action,claim_slot,claim_flower,battery_pct,load,status
158,1,0,,,47.2,6.67,SILENT
158,2,0,1,-1,56.9,0.00,SILENT,IDLE-SILENT
158,3,0,,,31.4,7.50,SILENT
158,4,0,1,-1,66.9,0.00,SILENT,IDLE-SILENT
159,0,0,0,-1,46.5,5.83,OK
159,1,0,1,-1,47.1,6.67,SILENT
159,2,0,0,-1,56.8,0.00,SILENT,IDLE-SILENT
159,3,0,,,31.3,7.50,SILENT
159,4,0,1,-1,66.8,0.00,SILENT,IDLE-SILENT
160,0,0,,,46.4,5.83,OK
160,1,0,0,-1,47.0,6.67,SILENT
160,2,0,0,-1,56.7,0.00,SILENT,IDLE-SILENT
160,3,0,1,-1,31.2,7.50,SILENT
160,4,0,0,-1,66.7,0.00,SILENT,IDLE-SILENT
161,0,0,0,-1,46.3,5.83,OK
161,1,0,1,-1,46.9,6.67,SILENT
161,2,0,1,-1,56.6,0.00,SILENT,IDLE-SILENT
161,3,0,1,-1,31.1,7.50,SILENT
161,4,0,,,66.6,0.00,SILENT,IDLE-SILENT
162,0,0,,,46.2,5.83,OK
162,1,0,1,-1,46.8,6.67,SILENT
162,2,0,1,-1,56.5,0.00,SILENT,IDLE-SILENT
162,3,0,,,31.0,7.50,SILENT
162,4,0,1,-1,66.5,0.00,SILENT,IDLE-SILENT
163,0,0,,,46.1,5.83,OK
163,1,0,0,-1,46.7,6.67,SILENT
163,2,0,,,56.4,0.00,SILENT,IDLE-SILENT
163,3,0,1,-1,30.9,7.50,SILENT
163,4,0,1,-1,66.4,0.00,SILENT,IDLE-SILENT
164,0,0,,,46.0,5.83,OK
164,1,0,0,-1,46.6,6.67,SILENT
164,2,0,,,56.3,0.00,SILENT,IDLE-SILENT
164,3,0,,,30.8,7.50,SILENT
164,4,0,0,-1,66.3,0.00,SILENT,IDLE-SILENT
165,0,0,0,-1,45.9,5.83,OK
165,1,0,,,46.5,6.67,SILENT
165,2,0,1,-1,56.2,0.00,SILENT,IDLE-SILENT
165,3,0,,,30.7,7.50,SILENT
165,4,0,,,66.2,0.00,SILENT,IDLE-SILENT
166,0,0,,,45.8,5.83,OK
166,1,0,,,46.4,6.67,SILENT
166,2,0,,,56.1,0.00,SILENT,IDLE-SILENT
166,3,0,,,30.6,7.50,SILENT
166,4,0,1,-1,66.1,0.00,SILENT,IDLE-SILENT
167,0,0,,,45.7,5.83,OK
167,1,0,,,46.3,6.67,SILENT
167,2,0,0,-1,56.0,0.00,SILENT,IDLE-SILENT
167,3,0,,,30.5,7.50,SILENT
167,4,0,,,66.0,0.00,SILENT,IDLE-SILENT
168,0,0,0,-1,45.6,5.83,OK
168,1,0,0,-1,46.2,6.67,SILENT
168,2,0,0,-1,55.9,0.00,SILENT,IDLE-SILENT
168,3,0,0,-1,30.4,7.50,SILENT
168,4,0,1,-1,65.9,0.00,SILENT,IDLE-SILENT
169,0,0,,,45.5,5.83,OK
169,1,0,0,-1,46.1,6.67,SILENT
169,2,0,1,-1,55.8,0.00,SILENT,IDLE-SILENT
169,3,0,1,-1,30.3,7.50,SILENT
169,4,0,,,65.8,0.00,SILENT,IDLE-SILENT
170,0,0,0,-1,45.4,5.83,OK
170,1,0,0,-1,46.0,6.67,SILENT
170,2,0,0,-1,55.7,0.00,SILENT,IDLE-SILENT
170,3,0,0,-1,30.2,7.50,SILENT
170,4,0,,,65.7,0.00,SILENT,IDLE-SILENT
171,0,0,,,45.3,5.83,OK
171,1,0,0,-1,45.9,6.67,SILENT
171,2,0,1,-1,55.6,0.00,SILENT,IDLE-SILENT
171,3,0,,,30.1,7.50,SILENT
171,4,0,0,-1,65.6,0.00,SILENT,IDLE-SILENT
172,0,0,1,-1,45.2,5.83,OK
172,1,0,0,-1,45.8,6.67,SILENT
172,2,0,0,-1,55.5,0.00,SILENT,IDLE-SILENT
172,3,0,0,-1,30.0,7.50,SILENT
172,4,0,0,-1,65.5,0.00,SILENT,IDLE-SILENT
173,0,0,0,-1,45.1,5.83,OK
173,1,0,,,45.7,6.67,SILENT
173,2,0,1,-1,55.4,0.00,SILENT,IDLE-SILENT
173,3,0,1,-1,29.9,7.50,SILENT
173,4,0,0,-1,65.4,0.00,SILENT,IDLE-SILENT
174,0,0,1,-1,45.0,5.83,OK
174,1,0,1,-1,45.6,6.67,SILENT
174,2,0,0,-1,55.3,0.00,SILENT,IDLE-SILENT
174,3,0,1,-1,29.8,7.50,SILENT
174,4,0,,,65.3,0.00,SILENT,IDLE-SILENT
175,0,0,1,-1,44.9,5.83,OK
175,1,0,0,-1,45.5,6.67,SILENT
175,2,0,0,-1,55.2,0.00,SILENT,IDLE-SILENT
175,3,0,1,-1,29.7,7.50,SILENT
175,4,0,,,65.2,0.00,SILENT,IDLE-SILENT
176,0,0,,,44.8,5.83,SILENT
176,1,0,0,-1,45.4,6.67,SILENT
176,2,0,1,-1,55.1,0.00,SILENT,IDLE-SILENT
176,3,0,,,29.6,7.50,SILENT
176,4,0,1,-1,65.1,0.00,SILENT,IDLE-SILENT
177,0,0,,,44.7,5.83,SILENT
177,1,0,1,-1,45.3,6.67,SILENT
177,2,0,,,55.0,0.00,SILENT,IDLE-SILENT
177,3,0,0,-1,29.5,7.50,SILENT
177,4,0,1,-1,65.0,0.00,SILENT,IDLE-SILENT
178,0,0,,,44.6,5.83,SILENT
178,1,0,,,45.2,6.67,SILENT
178,2,0,1,-1,54.9,0.00,SILENT,IDLE-SILENT
178,3,0,1,-1,29.4,7.50,SILENT
178,4,0,0,-1,64.9,0.00,SILENT,IDLE-SILENT
179,0,0,0,-1,44.5,5.83,SILENT
179,1,0,,,45.1,6.67,SILENT
179,2,0,1,-1,54.8,0.00,SILENT,IDLE-SILENT
179,3,0,0,-1,29.3,7.50,SILENT
179,4,0,,,64.8,0.00,SILENT,IDLE-SILENT
180,0,0,0,-1,44.4,5.83,SILENT
180,1,0,,,45.0,6.67,SILENT
180,2,0,1,-1,54.7,0.00,SILENT,IDLE-SILENT
180,3,0,0,-1,29.2,7.50,SILENT
180,4,0,1,-1,64.7,0.00,SILENT,IDLE-SILENT
181,0,0,0,-1,44.3,5.83,SILENT
181,1,0,,,44.9,6.67,SILENT
181,2,0,,,54.6,0.00,SILENT,IDLE-SILENT
181,3,0,,,29.1,7.50,SILENT
181,4,0,,,64.6,0.00,SILENT,IDLE-SILENT
182,0,0,,,44.2,5.83,SILENT
182,1,0,,,44.8,6.67,SILENT
182,2,0,0,-1,54.5,0.00,SILENT,IDLE-SILENT
182,3,0,,,29.0,7.50,SILENT
182,4,0,,,64.5,0.00,SILENT,IDLE-SILENT
183,0,0,1,-1,44.1,5.83,SILENT
183,1,0,0,-1,44.7,6.67,SILENT
183,2,0,0,-1,54.4,0.00,SILENT,IDLE-SILENT
183,3,0,,,28.9,7.50,SILENT
183,4,0,0,-1,64.4,0.00,SILENT,IDLE-SILENT
184,0,0,,,44.0,5.83,SILENT
184,1,0,0,-1,44.6,6.67,SILENT
184,2,0,1,-1,54.3,0.00,SILENT,IDLE-SILENT
184,3,0,,,28.8,7.50,SILENT
184,4,0,0,-1,64.3,0.00,SILENT,IDLE-SILENT
185,0,0,0,-1,43.9,5.83,SILENT
185,1,0,,,44.5,6.67,SILENT
185,2,0,,,54.2,0.00,SILENT,IDLE-SILENT
185,3,0,,,28.7,7.50,SILENT
185,4,0,0,-1,64.2,0.00,SILENT,IDLE-SILENT
186,0,0,,,43.8,5.83,SILENT
186,1,0,1,-1,44.4,6.67,SILENT
186,2,0,1,-1,54.1,0.00,SILENT,IDLE-SILENT
186,3,0,,,28.6,7.50,SILENT
186,4,0,1,-1,64.1,0.00,SILENT,IDLE-SILENT
187,0,0,1,-1,43.7,5.83,SILENT
187,1,0,,,44.3,6.67,SILENT
187,2,0,1,-1,54.0,0.00,SILENT,IDLE-SILENT
187,3,0,0,-1,28.5,7.50,SILENT
187,4,0,,,64.0,0.00,SILENT,IDLE-SILENT
188,0,0,,,43.6,5.83,SILENT
188,1,0,,,44.2,6.67,SILENT
188,2,0,,,53.9,0.00,SILENT,IDLE-SILENT
188,3,0,0,-1,28.4,7.50,SILENT
188,4,0,0,-1,63.9,0.00,SILENT,IDLE-SILENT
189,0,0,,,43.5,5.83,SILENT
189,1,0,,,44.1,6.67,SILENT
189,2,0,0,-1,53.8,0.00,SILENT,IDLE-SILENT
189,3,0,0,-1,28.3,7.50,SILENT
189,4,0,1,-1,63.8,0.00,SILENT,IDLE-SILENT
190,0,0,0,-1,43.4,5.83,SILENT
190,1,0,,,44.0,6.67,SILENT
190,2,0,1,-1,53.7,0.00,SILENT,IDLE-SILENT
190,3,0,0,-1,28.2,7.50,SILENT
190,4,0,,,63.7,0.00,SILENT,IDLE-SILENT
191,0,0,1,-1,43.3,5.83,SILENT
191,1,0,0,-1,43.9,6.67,SILENT
191,2,0,,,53.6,0.00,SILENT,IDLE-SILENT
191,3,0,,,28.1,7.50,SILENT
191,4,0,1,-1,63.6,0.00,SILENT,IDLE-SILENT
192,0,0,1,-1,43.2,5.83,SILENT
192,1,0,,,43.8,6.67,SILENT
192,2,0,0,-1,53.5,0.00,SILENT,IDLE-SILENT
192,3,0,1,-1,28.0,7.50,SILENT
192,4,0,0,-1,63.5,0.00,SILENT,IDLE-SILENT
193,0,0,,,43.1,5.83,SILENT
193,1,0,0,-1,43.7,6.67,SILENT
193,2,0,0,-1,53.4,0.00,SILENT,IDLE-SILENT
193,3,0,,,27.9,7.50,SILENT
193,4,0,1,-1,63.4,0.00,SILENT,IDLE-SILENT
194,0,0,0,-1,43.0,5.83,SILENT
194,1,0,1,-1,43.6,6.67,SILENT
194,2,0,1,-1,53.3,0.00,SILENT,IDLE-SILENT
194,3,0,,,27.8,7.50,SILENT
194,4,0,1,-1,63.3,0.00,SILENT,IDLE-SILENT
195,0,0,1,-1,42.9,5.83,SILENT
195,1,0,,,43.5,6.67,SILENT
195,2,0,1,-1,53.2,0.00,SILENT,IDLE-SILENT
195,3,0,1,-1,27.7,7.50,SILENT
195,4,0,1,-1,63.2,0.00,SILENT,IDLE-SILENT
196,0,0,,,42.8,5.83,SILENT
196,1,0,0,-1,43.4,6.67,SILENT
196,2,0,,,53.1,0.00,SILENT,IDLE-SILENT
196,3,0,1,-1,27.6,7.50,SILENT
196,4,0,0,-1,63.1,0.00,SILENT,IDLE-SILENT
197,0,0,0,-1,42.7,5.83,SILENT
197,1,0,0,-1,43.3,6.67,SILENT
197,2,0,0,-1,53.0,0.00,SILENT,IDLE-SILENT
197,3,0,,,27.5,7.50,SILENT
197,4,0,,,63.0,0.00,SILENT,IDLE-SILENT
198,0,0,,,42.6,5.83,SILENT
198,1,0,,,43.2,6.67,SILENT
198,2,0,1,-1,52.9,0.00,SILENT,IDLE-SILENT
198,3,0,0,-1,27.4,7.50,SILENT
198,4,0,,,62.9,0.00,SILENT,IDLE-SILENT
199,0,0,1,-1,42.5,5.83,SILENT
199,1,0,0,-1,43.1,6.67,SILENT
199,2,0,,,52.8,0.00,SILENT,IDLE-SILENT
199,3,0,1,-1,27.3,7.50,SILENT
199,4,0,,,62.8,0.00,SILENT,IDLE-SILENT
200,0,0,1,-1,42.4,5.83,SILENT
200,1,0,0,-1,43.0,6.67,SILENT
200,2,0,0,-1,52.7,0.00,SILENT,IDLE-SILENT
200,3,0,,,27.2,7.50,SILENT
200,4,0,,,62.7,0.00,SILENT,IDLE-SILENT
201,0,0,1,-1,42.3,5.83,SILENT
201,1,0,1,-1,42.9,6.67,SILENT
201,2,0,,,52.6,0.00,SILENT,IDLE-SILENT
201,3,0,,,27.1,7.50,SILENT
201,4,0,1,-1,62.6,0.00,SILENT,IDLE-SILENT
202,0,0,,,42.2,5.83,SILENT
202,1,0,1,-1,42.8,6.67,SILENT
202,2,0,0,-1,52.5,0.00,SILENT,IDLE-SILENT
202,3,0,,,27.0,7.50,SILENT
202,4,0,1,-1,62.5,0.00,SILENT,IDLE-SILENT
203,0,0,,,42.1,5.83,SILENT
203,1,0,,,42.7,6.67,SILENT
203,2,0,0,-1,52.4,0.00,SILENT,IDLE-SILENT
203,3,0,1,-1,26.9,7.50,SILENT
203,4,0,0,-1,62.4,0.00,SILENT,IDLE-SILENT
204,0,0,,,42.0,5.83,SILENT
204,1,0,,,42.6,6.67,SILENT
204,2,0,0,-1,52.3,0.00,SILENT,IDLE-SILENT
204,3,0,1,-1,26.8,7.50,SILENT
204,4,0,,,62.3,0.00,SILENT,IDLE-SILENT
205,0,0,,,41.9,5.83,SILENT
205,1,0,0,-1,42.5,6.67,SILENT
205,2,0,0,-1,52.2,0.00,SILENT,IDLE-SILENT
205,3,0,1,-1,26.7,7.50,SILENT
205,4,0,,,62.2,0.00,SILENT,IDLE-SILENT
206,0,0,,,41.8,5.83,SILENT
206,1,0,1,-1,42.4,6.67,SILENT
206,2,0,,,52.1,0.00,SILENT,IDLE-SILENT
206,3,0,1,-1,26.6,7.50,SILENT
206,4,0,1,-1,62.1,0.00,SILENT,IDLE-SILENT
207,0,0,1,-1,41.7,5.83,SILENT
207,1,0,,,42.3,6.67,SILENT
207,2,0,,,52.0,0.00,SILENT,IDLE-SILENT
207,3,0,1,-1,26.5,7.50,SILENT
207,4,0,0,-1,62.0,0.00,SILENT,IDLE-SILENT
208,0,0,1,-1,41.6,5.83,SILENT
208,1,0,,,42.2,6.67,SILENT
208,2,0,1,-1,51.9,0.00,SILENT,IDLE-SILENT
208,3,0,,,26.4,7.50,SILENT
208,4,0,1,-1,61.9,0.00,SILENT,IDLE-SILENT
209,0,0,,,41.5,5.83,SILENT
209,1,0,1,-1,42.1,6.67,SILENT
209,2,0,1,-1,51.8,0.00,SILENT,IDLE-SILENT
209,3,0,0,-1,26.3,7.50,SILENT
209,4,0,1,-1,61.8,0.00,SILENT,IDLE-SILENT
210,0,0,1,-1,41.4,5.83,SILENT
210,1,0,1,-1,42.0,6.67,SILENT
210,2,0,0,-1,51.7,0.00,SILENT,IDLE-SILENT
210,3,0,1,-1,26.2,7.50,SILENT
210,4,0,1,-1,61.7,0.00,SILENT,IDLE-SILENT
211,0,0,1,-1,41.3,5.83,SILENT
211,1,0,1,-1,41.9,6.67,SILENT
211,2,0,,,51.6,0.00,SILENT,IDLE-SILENT
211,3,0,,,26.1,7.50,SILENT
211,4,0,,,61.6,0.00,SILENT,IDLE-SILENT
212,0,0,1,-1,41.2,5.83,SILENT
212,1,0,,,41.8,6.67,SILENT
212,2,0,1,-1,51.5,0.00,SILENT,IDLE-SILENT
212,3,0,,,26.0,7.50,SILENT
212,4,0,1,-1,61.5,0.00,SILENT,IDLE-SILENT
213,0,0,,,41.1,5.83,SILENT
213,1,0,1,-1,41.7,6.67,SILENT
213,2,0,0,-1,51.4,0.00,SILENT,IDLE-SILENT
213,3,0,,,25.9,7.50,SILENT
213,4,0,1,-1,61.4,0.00,SILENT,IDLE-SILENT
214,0,0,,,41.0,5.83,SILENT
214,1,0,0,-1,41.6,6.67,SILENT
214,2,0,,,51.3,0.00,SILENT,IDLE-SILENT
214,3,0,,,25.8,7.50,SILENT
214,4,0,1,-1,61.3,0.00,SILENT,IDLE-SILENT
215,0,0,1,-1,40.9,5.83,SILENT
215,1,0,1,-1,41.5,6.67,SILENT
215,2,0,1,-1,51.2,0.00,SILENT,IDLE-SILENT
215,3,0,,,25.7,7.50,SILENT
215,4,0,,,61.2,0.00,SILENT,IDLE-SILENT
216,0,0,,,40.8,5.83,SILENT
216,1,0,0,-1,41.4,6.67,SILENT
216,2,0,0,-1,51.1,0.00,SILENT,IDLE-SILENT
216,3,0,,,25.6,7.50,SILENT
216,4,0,1,-1,61.1,0.00,SILENT,IDLE-SILENT
217,0,0,0,-1,40.7,5.83,SILENT
217,1,0,,,41.3,6.67,SILENT
217,2,0,1,-1,51.0,0.00,SILENT,IDLE-SILENT
217,3,0,,,25.5,7.50,SILENT
217,4,0,,,61.0,0.00,SILENT,IDLE-SILENT
218,0,0,0,-1,40.6,5.83,SILENT
218,1,0,1,-1,41.2,6.67,SILENT
218,2,0,,,50.9,0.00,SILENT,IDLE-SILENT
218,3,0,,,25.4,7.50,SILENT
218,4,0,,,60.9,0.00,SILENT,IDLE-SILENT
219,0,0,1,-1,40.5,5.83,SILENT
219,1,0,0,-1,41.1,6.67,SILENT
219,2,0,,,50.8,0.00,SILENT,IDLE-SILENT
219,3,0,0,-1,25.3,7.50,SILENT
219,4,0,0,-1,60.8,0.00,SILENT,IDLE-SILENT
220,0,0,1,-1,40.4,5.83,SILENT
220,1,0,0,-1,41.0,6.67,SILENT
220,2,0,1,-1,50.7,0.00,SILENT,IDLE-SILENT
220,3,0,0,-1,25.2,7.50,SILENT
220,4,0,1,-1,60.7,0.00,SILENT,IDLE-SILENT
221,0,0,,,40.3,5.83,SILENT
221,1,0,1,-1,40.9,6.67,SILENT
221,2,0,1,-1,50.6,0.00,SILENT,IDLE-SILENT
221,3,0,,,25.1,7.50,SILENT
221,4,0,1,-1,60.6,0.00,SILENT,IDLE-SILENT
222,0,0,,,40.2,5.83,SILENT
222,1,0,0,-1,40.8,6.67,SILENT
222,2,0,1,-1,50.5,0.00,SILENT,IDLE-SILENT
222,3,0,1,-1,25.0,7.50,SILENT
222,4,0,1,-1,60.5,0.00,SILENT,IDLE-SILENT
223,0,0,0,-1,40.1,5.83,SILENT
223,1,0,,,40.7,6.67,SILENT
223,2,0,,,50.4,0.00,SILENT,IDLE-SILENT
223,3,0,0,-1,24.9,7.50,SILENT
223,4,0,,,60.4,0.00,SILENT,IDLE-SILENT
224,0,0,1,-1,40.0,5.83,SILENT
224,1,0,,,40.6,6.67,SILENT
224,2,0,1,-1,50.3,0.00,SILENT,IDLE-SILENT
224,3,0,0,-1,24.8,7.50,SILENT
224,4,0,1,-1,60.3,0.00,SILENT,IDLE-SILENT
225,0,0,,,39.9,5.83,SILENT
225,1,0,0,-1,40.5,6.67,SILENT
225,2,0,,,50.2,0.00,SILENT,IDLE-SILENT
225,3,0,1,-1,24.7,7.50,SILENT
225,4,0,0,-1,60.2,0.00,SILENT,IDLE-SILENT
226,0,0,,,39.8,5.83,SILENT
226,1,0,1,-1,40.4,6.67,SILENT
226,2,0,1,-1,50.1,0.00,SILENT,IDLE-SILENT
226,3,0,0,-1,24.6,7.50,SILENT
226,4,0,1,-1,60.1,0.00,SILENT,IDLE-SILENT
227,0,0,,,39.7,5.83,SILENT
227,1,0,0,-1,40.3,6.67,SILENT
227,2,0,1,-1,50.0,0.00,SILENT,IDLE-SILENT
227,3,0,,,24.5,7.50,SILENT
227,4,0,,,60.0,0.00,SILENT,IDLE-SILENT
228,0,0,,,39.6,5.83,SILENT
228,1,0,,,40.2,6.67,SILENT
228,2,0,0,-1,49.9,0.00,SILENT,IDLE-SILENT
228,3,0,1,-1,24.4,7.50,SILENT
228,4,0,1,-1,59.9,0.00,SILENT,IDLE-SILENT
229,0,0,,,39.5,5.83,SILENT
229,1,0,,,40.1,6.67,SILENT
229,2,0,0,-1,49.8,0.00,SILENT,IDLE-SILENT
229,3,0,,,24.3,7.50,SILENT
229,4,0,1,-1,59.8,0.00,SILENT,IDLE-SILENT
230,0,0,,,39.4,5.83,SILENT
230,1,0,1,-1,40.0,6.67,SILENT
230,2,0,0,-1,49.7,0.00,SILENT,IDLE-SILENT
230,3,0,,,24.2,7.50,SILENT
230,4,0,,,59.7,0.00,SILENT,IDLE-SILENT
231,0,0,,,39.3,5.83,SILENT
231,1,0,,,39.9,6.67,SILENT
231,2,0,,,49.6,0.00,SILENT,IDLE-SILENT
231,3,0,,,24.1,7.50,SILENT
231,4,0,1,-1,59.6,0.00,SILENT,IDLE-SILENT
232,0,0,1,-1,39.2,5.83,SILENT
232,1,0,1,-1,39.8,6.67,SILENT
232,2,0,0,-1,49.5,0.00,SILENT,IDLE-SILENT
232,3,0,1,-1,24.0,7.50,SILENT
232,4,0,0,-1,59.5,0.00,SILENT,IDLE-SILENT
233,0,0,1,-1,39.1,5.83,SILENT
233,1,0,1,-1,39.7,6.67,SILENT
233,2,0,1,-1,49.4,0.00,SILENT,IDLE-SILENT
233,3,0,1,-1,23.9,7.50,SILENT
233,4,0,,,59.4,0.00,SILENT,IDLE-SILENT
234,0,0,,,39.0,5.83,SILENT
234,1,0,1,-1,39.6,6.67,SILENT
234,2,0,0,-1,49.3,0.00,SILENT,IDLE-SILENT
234,3,0,,,23.8,7.50,SILENT
234,4,0,1,-1,59.3,0.00,SILENT,IDLE-SILENT
235,0,0,,,38.9,5.83,SILENT
235,1,0,,,39.5,6.67,SILENT
235,2,0,0,-1,49.2,0.00,SILENT,IDLE-SILENT
235,3,0,,,23.7,7.50,SILENT
235,4,0,1,-1,59.2,0.00,SILENT,IDLE-SILENT
236,0,0,,,38.8,5.83,SILENT
236,1,0,,,39.4,6.67,SILENT
236,2,0,,,49.1,0.00,SILENT,IDLE-SILENT
236,3,0,,,23.6,7.50,SILENT
236,4,0,,,59.1,0.00,SILENT,IDLE-SILENT
237,0,0,,,38.7,5.83,SILENT
237,1,0,0,-1,39.3,6.67,SILENT
237,2,0,0,-1,49.0,0.00,SILENT,IDLE-SILENT
237,3,0,1,-1,23.5,7.50,SILENT
237,4,0,1,-1,59.0,0.00,SILENT,IDLE-SILENT
238,0,0,,,38.6,5.83,SILENT
238,1,0,1,-1,39.2,6.67,SILENT
238,2,0,,,48.9,0.00,SILENT,IDLE-SILENT
238,3,0,,,23.4,7.50,SILENT
238,4,0,,,58.9,0.00,SILENT,IDLE-SILENT
239,0,0,1,-1,38.5,5.83,SILENT
239,1,0,0,-1,39.1,6.67,SILENT
239,2,0,0,-1,48.8,0.00,SILENT,IDLE-SILENT
239,3,0,,,23.3,7.50,SILENT
239,4,0,,,58.8,0.00,SILENT,IDLE-SILENT
240,0,0,0,-1,38.4,5.83,SILENT
240,1,0,0,-1,39.0,6.67,SILENT
240,2,0,1,-1,48.7,0.00,SILENT,IDLE-SILENT
240,3,0,0,-1,23.2,7.50,SILENT
240,4,0,,,58.7,0.00,SILENT,IDLE-SILENT
241,0,0,0,-1,38.3,5.83,SILENT
241,1,0,0,-1,38.9,6.67,SILENT
241,2,0,1,-1,48.6,0.00,SILENT,IDLE-SILENT
241,3,0,1,-1,23.1,7.50,SILENT
241,4,0,0,-1,58.6,0.00,SILENT,IDLE-SILENT
242,0,0,,,38.2,5.83,SILENT
242,1,0,1,-1,38.8,6.67,SILENT
242,2,0,1,-1,48.5,0.00,SILENT,IDLE-SILENT
242,3,0,,,23.0,7.50,SILENT
242,4,0,0,-1,58.5,0.00,SILENT,IDLE-SILENT
243,0,0,,,38.1,5.83,SILENT
243,1,0,0,-1,38.7,6.67,SILENT
243,2,0,1,-1,48.4,0.00,SILENT,IDLE-SILENT
243,3,0,1,-1,22.9,7.50,SILENT
243,4,0,1,-1,58.4,0.00,SILENT,IDLE-SILENT
244,0,0,0,-1,38.0,5.83,SILENT
244,1,0,,,38.6,6.67,SILENT
244,2,0,0,-1,48.3,0.00,SILENT,IDLE-SILENT
244,3,0,0,-1,22.8,7.50,SILENT
244,4,0,0,-1,58.3,0.00,SILENT,IDLE-SILENT
245,0,0,,,37.9,5.83,SILENT
245,1,0,0,-1,38.5,6.67,SILENT
245,2,0,1,-1,48.2,0.00,SILENT,IDLE-SILENT
245,3,0,,,22.7,7.50,SILENT
245,4,0,,,58.2,0.00,SILENT,IDLE-SILENT
246,0,0,,,37.8,5.83,SILENT
246,1,0,0,-1,38.4,6.67,SILENT
246,2,0,1,-1,48.1,0.00,SILENT,IDLE-SILENT
246,3,0,,,22.6,7.50,SILENT
246,4,0,,,58.1,0.00,SILENT,IDLE-SILENT
247,0,0,1,-1,37.7,5.83,SILENT
247,1,0,1,-1,38.3,6.67,SILENT
247,2,0,0,-1,48.0,0.00,SILENT,IDLE-SILENT
247,3,0,1,-1,22.5,7.50,SILENT
247,4,0,,,58.0,0.00,SILENT,IDLE-SILENT
248,0,0,0,-1,37.6,5.83,SILENT
248,1,0,,,38.2,6.67,SILENT
248,2,0,1,-1,47.9,0.00,SILENT,IDLE-SILENT
248,3,0,,,22.4,7.50,SILENT
248,4,0,,,57.9,0.00,SILENT,IDLE-SILENT
249,0,0,1,-1,37.5,5.83,SILENT
249,1,0,0,-1,38.1,6.67,SILENT
249,2,0,1,-1,47.8,0.00,SILENT,IDLE-SILENT
249,3,0,1,-1,22.3,7.50,SILENT
249,4,0,0,-1,57.8,0.00,SILENT,IDLE-SILENT
250,0,0,,,37.4,5.83,SILENT
250,1,0,1,-1,38.0,6.67,SILENT
250,2,0,1,-1,47.7,0.00,SILENT,IDLE-SILENT
250,3,0,,,22.2,7.50,SILENT
250,4,0,1,-1,57.7,0.00,SILENT,IDLE-SILENT
251,0,0,0,-1,37.3,5.83,SILENT
251,1,0,0,-1,37.9,6.67,SILENT
251,2,0,,,47.6,0.00,SILENT,IDLE-SILENT
251,3,0,1,-1,22.1,7.50,SILENT
251,4,0,0,-1,57.6,0.00,SILENT,IDLE-SILENT
252,0,0,1,-1,37.2,5.83,SILENT
252,1,0,0,-1,37.8,6.67,SILENT
252,2,0,0,-1,47.5,0.00,SILENT,IDLE-SILENT
252,3,0,,,22.0,7.50,SILENT
252,4,0,1,-1,57.5,0.00,SILENT,IDLE-SILENT
253,0,0,0,-1,37.1,5.83,SILENT
253,1,0,0,-1,37.7,6.67,SILENT
253,2,0,1,-1,47.4,0.00,SILENT,IDLE-SILENT
253,3,0,1,-1,21.9,7.50,SILENT
253,4,0,1,-1,57.4,0.00,SILENT,IDLE-SILENT
254,0,0,,,37.0,5.83,SILENT
254,1,0,,,37.6,6.67,SILENT
254,2,0,,,47.3,0.00,SILENT,IDLE-SILENT
254,3,0,,,21.8,7.50,SILENT
254,4,0,1,-1,57.3,0.00,SILENT,IDLE-SILENT
255,0,0,0,-1,36.9,5.83,SILENT
255,1,0,,,37.5,6.67,SILENT
255,2,0,1,-1,47.2,0.00,SILENT,IDLE-SILENT
255,3,0,1,-1,21.7,7.50,SILENT
255,4,0,,,57.2,0.00,SILENT,IDLE-SILENT
256,0,0,,,36.8,5.83,SILENT
256,1,0,,,37.4,6.67,SILENT
256,2,0,1,-1,47.1,0.00,SILENT,IDLE-SILENT
256,3,0,,,21.6,7.50,SILENT
256,4,0,,,57.1,0.00,SILENT,IDLE-SILENT
257,0,0,0,-1,36.7,5.83,SILENT
257,1,0,,,37.3,6.67,SILENT
257,2,0,1,-1,47.0,0.00,SILENT,IDLE-SILENT
257,3,0,,,21.5,7.50,SILENT
257,4,0,0,-1,57.0,0.00,SILENT,IDLE-SILENT
258,0,0,,,36.6,5.83,SILENT
258,1,0,1,-1,37.2,6.67,SILENT
258,2,0,1,-1,46.9,0.00,SILENT,IDLE-SILENT
258,3,0,0,-1,21.4,7.50,SILENT
258,4,0,0,-1,56.9,0.00,SILENT,IDLE-SILENT
259,0,0,1,-1,36.5,5.83,SILENT
259,1,0,1,-1,37.1,6.67,SILENT
259,2,0,1,-1,46.8,0.00,SILENT,IDLE-SILENT
259,3,0,0,-1,21.3,7.50,SILENT
259,4,0,1,-1,56.8,0.00,SILENT,IDLE-SILENT
260,0,0,0,-1,36.4,5.83,SILENT
260,1,0,,,37.0,6.67,SILENT
260,2,0,,,46.7,0.00,SILENT,IDLE-SILENT
260,3,0,1,-1,21.2,7.50,SILENT
260,4,0,0,-1,56.7,0.00,SILENT,IDLE-SILENT
261,0,0,,,36.3,5.83,SILENT
261,1,0,1,-1,36.9,6.67,SILENT
261,2,0,1,-1,46.6,0.00,SILENT,IDLE-SILENT
261,3,0,0,-1,21.1,7.50,SILENT
261,4,0,1,-1,56.6,0.00,SILENT,IDLE-SILENT
262,0,0,1,-1,36.2,5.83,SILENT
262,1,0,,,36.8,6.67,SILENT
